index,match_score,vertex_diff,vertex_score,aspect_diff,template_score,composite_score
86,0.45849231355533404,12,0.6,0.7129629629629629,0.6865677237510681,0.6199861347804044
87,0.031221181261192887,0,0.0,0.0092592592592593,0.6865677237510681,0.03897635276602066
88,0.41376487605356904,4,0.2,0.004023657165018513,0.6865677237510681,0.2446997514103598
89,12.946931217888745,16,0.8,8.372895622895623,0.6865677237510681,4.396663814636986
90,0.39141370269739273,10,0.5,0.20841180163214057,0.6865677237510681,0.4658877384091928
91,0.5856106718713774,14,0.7,0.7129629629629629,0.6865677237510681,0.7104098064436131
92,0.24136819656509223,12,0.6,0.6574074074074074,0.6865677237510681,0.5682279780490227
93,0.01612879805862555,4,0.2,0.6018518518518519,0.6865677237510681,0.25484676501439607
94,0.007261049771001726,6,0.3,0.6018518518518519,0.6865677237510681,0.3180732153568713
95,0.006785901759802204,11,0.55,0.6018518518518519,0.6865677237510681,0.4804781857546314
96,0.08308129611437898,4,0.2,0.4907407407407407,0.6865677237510681,0.2515705979588801
97,0.18323526219666997,9,0.45,0.5219907407407407,0.6865677237510681,0.43878889117533826
98,0.8563731309432308,6,0.3,0.6359020310633213,0.6865677237510681,0.4930031584730375
99,0.20498703091294135,9,0.45,0.4907407407407407,0.6865677237510681,0.4384517449185926
100,0.25378584018557837,8,0.4,0.4594907407407407,0.6865677237510681,0.41102400677311995
101,0.23857378259469986,9,0.45,0.4907407407407407,0.6865677237510681,0.4451690952549443
102,0.10606910030681549,8,0.4,0.4574074074074074,0.6865677237510681,0.3811681587973674
103,0.2966493207160148,8,0.4,0.4100955794504181,0.6865677237510681,0.41218742868565883
104,0.21226680875820847,6,0.3,0.6486035215543413,0.6865677237510681,0.36608711760968604
105,0.11904107511106754,14,0.7,0.4907407407407407,0.6865677237510681,0.5837625537582177
106,0.11904107511106754,14,0.7,0.4907407407407407,0.6865677237510681,0.5837625537582177
107,0.33273462526465303,11,0.55,0.2764550264550264,0.6865677237510681,0.4968584066460777
108,0.219976834821215,14,0.7,0.4193121693121693,0.6865677237510681,0.5932354199859615
109,0.3518207361355645,12,0.6,0.2764550264550264,0.6865677237510681,0.53317562882026
110,0.3302263704336186,2,0.1,0.4390166028097062,0.6865677237510681,0.22824099213307283
111,0.17191881593160785,6,0.3,0.4045338441890166,0.6865677237510681,0.32140706743956726
112,0.120199565226222,8,0.4,0.3355683269476373,0.6865677237510681,0.36571838971228315
113,0.27726173460087145,2,0.1,0.47349936143039584,0.6865677237510681,0.22282047875962685
114,0.1662834508775084,10,0.5,0.4390166028097062,0.6865677237510681,0.4554524082218508
115,0.20108068569923176,9,0.45,0.4045338441890166,0.6865677237510681,0.42473944139309205
116,0.1138332982050756,7,0.35,0.3355683269476373,0.6865677237510681,0.33194513630805383
117,1.7976931348623157e+308,18,0.9,1.0092592592592593,0.6865677237510681,3.5953862697246315e+307
118,0.13573554128526522,17,0.85,0.0092592592592593,0.6865677237510681,0.6123792247708351
119,0.23103772380807497,8,0.4,0.32407407407407407,0.6865677237510681,0.38616188349761926
120,0.32871138751247786,14,0.7,0.19074074074074066,0.6865677237510681,0.5806966162384999
121,162.96551971137237,13,0.65,0.3907407407407407,0.6865677237510681,33.10555828101048
122,1.7976931348623157e+308,18,0.9,0.9193121693121693,0.6865677237510681,3.5953862697246315e+307
123,0.024723974298223927,14,0.7,0.5621693121693121,0.6865677237510681,0.5756134193099347
124,0.32683801559082615,10,0.5,0.32407407407407407,0.6865677237510681,0.47032194185416953
125,0.29972001892651434,10,0.5,0.32407407407407407,0.6865677237510681,0.4648983425213072
126,0.29972001892651434,10,0.5,0.32407407407407407,0.6865677237510681,0.4648983425213072
127,0.15584902609254847,8,0.4,0.2764550264550264,0.6865677237510681,0.36398128681165687
128,0.16389465431818184,12,0.6,0.5621693121693121,0.6865677237510681,0.5384475553139264
129,0.27519996999935237,13,0.65,0.5621693121693121,0.6865677237510681,0.5932086184501605
130,0.3585377440869253,10,0.5,0.2764550264550264,0.6865677237510681,0.4695190304105322
131,1.7976931348623157e+308,18,0.9,0.8478835978835979,0.6865677237510681,3.5953862697246315e+307
132,0.6249126068157043,12,0.6,0.1335978835978836,0.6865677237510681,0.5663654315277167
133,4.7481896613862355,14,0.7,0.705026455026455,0.6865677237510681,1.5417351281561087
134,0.09798805326176319,13,0.65,0.2764550264550264,0.6865677237510681,0.5149090922454999
135,1.4795338407917067,16,0.8,0.705026455026455,0.6865677237510681,0.9530039640372028
136,0.16389465431818184,12,0.6,0.5621693121693121,0.6865677237510681,0.5384475553139264
137,1.2151968324331628,16,0.8,0.705026455026455,0.6865677237510681,0.900136562365494
138,0.0161524458325788,11,0.55,0.5621693121693121,0.6865677237510681,0.47639911361680576
139,0.2701364388626757,13,0.65,0.5621693121693121,0.6865677237510681,0.5921959122228252
140,0.09101067234623739,2,0.1,0.4423536439665472,0.6865677237510681,0.18089840868912274
141,0.3066698004150903,6,0.3,0.3455794504181601,0.6865677237510681,0.33951410527063525
142,0.10827349560034194,6,0.3,0.31332138590203107,0.6865677237510681,0.29499613463026625
143,0.12655480570722655,7,0.35,0.31332138590203107,0.6865677237510681,0.33115239665164314
144,0.04502834865903793,4,0.2,0.3455794504181601,0.6865677237510681,0.2221858149194248
